subj,phase,trial,stim,stim_type,f1,f2,c,resp,corr,rt,f1_is,e_is
x106,learn,580,L31,learn,0.38636,-0.10352,1,0,0,0.665745,size,1
x106,learn,581,L13,learn,-0.62,-1.07384,0,1,0,0.58188,size,1
x106,learn,582,L28,learn,-0.64,0,1,1,1,0.56336,size,1
x106,learn,583,L18,learn,-0.38636,0.10352,1,0,0,0.81539,size,1
x106,learn,584,L32,learn,0.10352,-0.38636,1,0,0,0.26301,size,1
x106,learn,585,L29,learn,-1.84,0,0,0,1,0.506495,size,1
x106,learn,586,L6,learn,0.62,-1.07384,0,0,1,2.216405,size,1
x106,learn,587,L30,learn,0,-1.84,0,0,1,0.454025,size,1
x106,learn,588,L16,learn,0,0.64,1,1,1,1.11595,size,1
x106,learn,589,L20,learn,0.10352,0.38636,1,1,1,0.40953,size,1
x106,learn,590,L26,learn,-1.07384,0.62,0,1,0,0.551175,size,1
x106,learn,591,L11,learn,0.64,0,1,1,1,0.41692,size,1
x106,learn,592,L7,learn,-0.10352,0.38636,1,1,1,0.354075,size,1
x106,learn,593,L3,learn,0.62,1.07384,0,1,0,1.14494,size,1
x106,learn,594,L22,learn,1.07384,-0.62,0,1,0,0.565925,size,1
x106,learn,595,L19,learn,-0.10352,-0.38636,1,0,0,0.83231,size,1
x106,learn,596,L1,learn,-0.38636,-0.10352,1,0,0,0.50041,size,1
x106,learn,597,L27,learn,1.301064,-1.301064,0,0,1,0.41673,size,1
x106,learn,598,L24,learn,-0.62,1.07384,0,0,1,2.446785,size,1
x106,learn,599,L17,learn,-0.452544,-0.452544,1,0,0,1.198585,size,1
x106,learn,600,L15,learn,-1.301064,1.301064,0,0,1,0.79902,size,1
x106,learn,601,L2,learn,0.452544,0.452544,1,0,0,2.44696,size,1
x106,learn,602,L4,learn,-0.452544,0.452544,1,1,1,2.32965,size,1
x106,learn,603,L12,learn,0.452544,-0.452544,1,1,1,0.632275,size,1
x106,learn,604,L21,learn,-1.301064,-1.301064,0,1,0,4.725165,size,1
x106,learn,605,L5,learn,1.07384,0.62,0,1,0,4.72586,size,1
x106,learn,606,L23,learn,1.301064,1.301064,0,1,0,2.32011,size,1
x106,learn,607,L9,learn,0,-0.64,1,1,1,0.629355,size,1
x106,learn,608,L10,learn,0,1.84,0,1,0,3.390145,size,1
x106,learn,609,L22,learn,1.07384,-0.62,0,0,1,0.44684,size,1
x106,learn,610,L5,learn,1.07384,0.62,0,0,1,1.70623,size,1
x106,learn,611,L18,learn,-0.38636,0.10352,1,0,0,1.520865,size,1
x106,learn,612,L25,learn,-1.07384,-0.62,0,1,0,1.75682,size,1
x106,learn,613,L12,learn,0.452544,-0.452544,1,0,0,5.14288,size,1
x106,learn,614,L4,learn,-0.452544,0.452544,1,0,0,0.90038,size,1
x106,learn,615,L31,learn,0.38636,-0.10352,1,0,0,0.29533,size,1
x106,learn,616,L21,learn,-1.301064,-1.301064,0,0,1,0.645025,size,1
x106,learn,617,L1,learn,-0.38636,-0.10352,1,0,0,1.62853,size,1
x106,learn,618,L2,learn,0.452544,0.452544,1,1,1,0.67395,size,1
x106,learn,619,L19,learn,-0.10352,-0.38636,1,0,0,0.83219,size,1
x106,learn,620,L29,learn,-1.84,0,0,1,0,0.97337,size,1
x106,learn,621,L10,learn,0,1.84,0,1,0,0.95031,size,1
x106,learn,622,L3,learn,0.62,1.07384,0,0,1,0.600115,size,1
x106,learn,623,L8,learn,1.84,0,0,0,1,2.49242,size,1
x106,learn,624,L24,learn,-0.62,1.07384,0,0,1,1.006055,size,1
x106,learn,625,L15,learn,-1.301064,1.301064,0,0,1,0.558395,size,1
x106,learn,626,L26,learn,-1.07384,0.62,0,0,1,0.3938,size,1
x106,learn,627,L30,learn,0,-1.84,0,1,0,0.55759,size,1
x106,learn,628,L14,learn,0.38636,0.10352,1,0,0,0.592655,size,1
x106,learn,629,L13,learn,-0.62,-1.07384,0,0,1,0.66162,size,1
x106,learn,630,L11,learn,0.64,0,1,0,0,0.69062,size,1
x106,learn,631,L6,learn,0.62,-1.07384,0,0,1,0.34091,size,1
x106,learn,632,L20,learn,0.10352,0.38636,1,0,0,0.80659,size,1
x106,learn,633,L28,learn,-0.64,0,1,1,1,0.53964,size,1
x106,learn,634,L9,learn,0,-0.64,1,0,0,0.807635,size,1
x106,learn,635,L16,learn,0,0.64,1,0,0,0.36851,size,1
x106,learn,636,L7,learn,-0.10352,0.38636,1,0,0,0.31261,size,1
x106,learn,637,L32,learn,0.10352,-0.38636,1,0,0,0.24562,size,1
x106,learn,638,L17,learn,-0.452544,-0.452544,1,1,1,0.827535,size,1
x106,learn,639,L27,learn,1.301064,-1.301064,0,1,0,0.85196,size,1
x106,learn,640,L23,learn,1.301064,1.301064,0,0,1,0.87039,size,1
x106,learn,641,L30,learn,0,-1.84,0,0,1,0.458265,size,1
x106,learn,642,L9,learn,0,-0.64,1,0,0,0.8938,size,1
x106,learn,643,L4,learn,-0.452544,0.452544,1,1,1,0.62588,size,1
x106,learn,644,L5,learn,1.07384,0.62,0,0,1,1.073305,size,1
x106,learn,645,L25,learn,-1.07384,-0.62,0,0,1,0.386825,size,1
x106,learn,646,L3,learn,0.62,1.07384,0,0,1,2.089435,size,1
x106,learn,647,L8,learn,1.84,0,0,0,1,0.39372,size,1
x106,learn,648,L27,learn,1.301064,-1.301064,0,0,1,0.408915,size,1
x106,learn,649,L23,learn,1.301064,1.301064,0,0,1,0.54142,size,1
x106,learn,650,L7,learn,-0.10352,0.38636,1,0,0,1.24042,size,1
x106,learn,651,L31,learn,0.38636,-0.10352,1,0,0,1.190745,size,1
x106,learn,652,L17,learn,-0.452544,-0.452544,1,1,1,0.261045,size,1
x106,learn,653,L15,learn,-1.301064,1.301064,0,1,0,0.2919,size,1
x106,learn,654,L22,learn,1.07384,-0.62,0,0,1,0.009975,size,1
x106,learn,655,L24,learn,-0.62,1.07384,0,0,1,1.57416,size,1
x106,learn,656,L13,learn,-0.62,-1.07384,0,0,1,0.99009,size,1
x106,learn,657,L6,learn,0.62,-1.07384,0,0,1,1.405015,size,1
x106,learn,658,L12,learn,0.452544,-0.452544,1,1,1,2.029605,size,1
x106,learn,659,L16,learn,0,0.64,1,1,1,0.819985,size,1
x106,learn,660,L11,learn,0.64,0,1,0,0,0.969585,size,1
x106,learn,661,L32,learn,0.10352,-0.38636,1,0,0,0.429385,size,1
x106,learn,662,L18,learn,-0.38636,0.10352,1,0,0,0.46044,size,1
x106,learn,663,L2,learn,0.452544,0.452544,1,0,0,0.05831,size,1
x106,learn,664,L20,learn,0.10352,0.38636,1,0,0,1.691215,size,1
x106,learn,665,L1,learn,-0.38636,-0.10352,1,0,0,0.37878,size,1
x106,learn,666,L10,learn,0,1.84,0,1,0,0.2006,size,1
x106,learn,667,L21,learn,-1.301064,-1.301064,0,1,0,0.293465,size,1
x106,learn,668,L28,learn,-0.64,0,1,0,0,0.32464,size,1
x106,learn,669,L26,learn,-1.07384,0.62,0,0,1,0.574755,size,1
x106,learn,670,L19,learn,-0.10352,-0.38636,1,0,0,3.757895,size,1
x106,learn,671,L14,learn,0.38636,0.10352,1,0,0,3.186455,size,1
x106,learn,672,L29,learn,-1.84,0,0,0,1,1.513195,size,1
x106,learn,673,L20,learn,0.10352,0.38636,1,0,0,0.573765,size,1
x106,learn,674,L25,learn,-1.07384,-0.62,0,0,1,2.65517,size,1
x106,learn,675,L1,learn,-0.38636,-0.10352,1,0,0,2.50432,size,1
x106,learn,676,L24,learn,-0.62,1.07384,0,0,1,0.87635,size,1
x106,learn,677,L27,learn,1.301064,-1.301064,0,1,0,0.965005,size,1
x106,learn,678,L32,learn,0.10352,-0.38636,1,0,0,0.032625,size,1
x106,learn,679,L30,learn,0,-1.84,0,0,1,6.24006,size,1
x106,learn,680,L10,learn,0,1.84,0,0,1,0.78205,size,1
x106,learn,681,L9,learn,0,-0.64,1,0,0,1.031365,size,1
x106,learn,682,L2,learn,0.452544,0.452544,1,0,0,1.258575,size,1
x106,learn,683,L22,learn,1.07384,-0.62,0,1,0,0.198795,size,1
x106,learn,684,L15,learn,-1.301064,1.301064,0,0,1,0.215475,size,1
x106,learn,685,L28,learn,-0.64,0,1,0,0,0.249235,size,1
x106,learn,686,L5,learn,1.07384,0.62,0,0,1,0.29872,size,1
x106,learn,687,L18,learn,-0.38636,0.10352,1,0,0,2.98906,size,1
x106,learn,688,L8,learn,1.84,0,0,1,0,1.89816,size,1
x106,learn,689,L29,learn,-1.84,0,0,0,1,2.439055,size,1
x106,learn,690,L14,learn,0.38636,0.10352,1,0,0,1.2804,size,1
x106,learn,691,L26,learn,-1.07384,0.62,0,0,1,0.996485,size,1
x106,learn,692,L11,learn,0.64,0,1,0,0,1.34917,size,1
x106,learn,693,L21,learn,-1.301064,-1.301064,0,0,1,0.64789,size,1
x106,learn,694,L17,learn,-0.452544,-0.452544,1,0,0,0.98142,size,1
x106,learn,695,L16,learn,0,0.64,1,1,1,0.66469,size,1
x106,learn,696,L7,learn,-0.10352,0.38636,1,1,1,0.63383,size,1
x106,learn,697,L12,learn,0.452544,-0.452544,1,0,0,1.29363,size,1
x106,learn,698,L4,learn,-0.452544,0.452544,1,1,1,0.74774,size,1
x106,learn,699,L23,learn,1.301064,1.301064,0,1,0,0.48301,size,1
x106,learn,700,L13,learn,-0.62,-1.07384,0,0,1,0.43292,size,1
x106,learn,701,L19,learn,-0.10352,-0.38636,1,0,0,0.865075,size,1
x106,learn,702,L3,learn,0.62,1.07384,0,1,0,0.499085,size,1
x106,learn,703,L6,learn,0.62,-1.07384,0,0,1,0.43276,size,1
x106,learn,704,L31,learn,0.38636,-0.10352,1,0,0,0.48157,size,1
x106,learn,705,L1,learn,-0.38636,-0.10352,1,0,0,1.03019,size,1
x106,learn,706,L2,learn,0.452544,0.452544,1,1,1,1.0483,size,1
x106,learn,707,L23,learn,1.301064,1.301064,0,1,0,0.530445,size,1
x106,learn,708,L8,learn,1.84,0,0,0,1,1.39781,size,1
x106,learn,709,L15,learn,-1.301064,1.301064,0,1,0,1.364235,size,1
x106,learn,710,L20,learn,0.10352,0.38636,1,0,0,0.682885,size,1
x106,learn,711,L30,learn,0,-1.84,0,0,1,1.230985,size,1
x106,learn,712,L13,learn,-0.62,-1.07384,0,0,1,1.398795,size,1
x106,learn,713,L25,learn,-1.07384,-0.62,0,0,1,0.53218,size,1
x106,learn,714,L19,learn,-0.10352,-0.38636,1,0,0,1.380195,size,1
x106,learn,715,L11,learn,0.64,0,1,1,1,2.994635,size,1
x106,learn,716,L4,learn,-0.452544,0.452544,1,1,1,0.448275,size,1
x106,learn,717,L14,learn,0.38636,0.10352,1,0,0,0.848885,size,1
x106,learn,718,L28,learn,-0.64,0,1,0,0,0.41594,size,1
x106,learn,719,L31,learn,0.38636,-0.10352,1,1,1,0.7484,size,1
x106,learn,720,L18,learn,-0.38636,0.10352,1,1,1,0.94844,size,1
x106,learn,721,L16,learn,0,0.64,1,1,1,1.5476,size,1
x106,learn,722,L29,learn,-1.84,0,0,1,0,1.081225,size,1
x106,learn,723,L12,learn,0.452544,-0.452544,1,0,0,1.048305,size,1
x106,learn,724,L10,learn,0,1.84,0,0,1,1.14933,size,1
x106,learn,725,L17,learn,-0.452544,-0.452544,1,0,0,0.9149,size,1
x106,learn,726,L7,learn,-0.10352,0.38636,1,0,0,2.395615,size,1
x106,learn,727,L22,learn,1.07384,-0.62,0,0,1,2.875415,size,1
x106,learn,728,L3,learn,0.62,1.07384,0,0,1,1.051795,size,1
x106,learn,729,L27,learn,1.301064,-1.301064,0,0,1,0.71583,size,1
x106,learn,730,L5,learn,1.07384,0.62,0,1,0,0.502485,size,1
x106,learn,731,L24,learn,-0.62,1.07384,0,0,1,0.412725,size,1
x106,learn,732,L32,learn,0.10352,-0.38636,1,0,0,0.4335,size,1
x106,learn,733,L21,learn,-1.301064,-1.301064,0,1,0,0.64915,size,1
x106,learn,734,L9,learn,0,-0.64,1,0,0,1.54814,size,1
x106,learn,735,L6,learn,0.62,-1.07384,0,0,1,0.666945,size,1
x106,learn,736,L26,learn,-1.07384,0.62,0,0,1,0.832395,size,1
x106,learn,737,L24,learn,-0.62,1.07384,0,0,1,0.58135,size,1
x106,learn,738,L14,learn,0.38636,0.10352,1,0,0,0.54992,size,1
x106,learn,739,L9,learn,0,-0.64,1,0,0,1.964065,size,1
x106,learn,740,L6,learn,0.62,-1.07384,0,1,0,0.832885,size,1
x106,learn,741,L7,learn,-0.10352,0.38636,1,0,0,0.650295,size,1
x106,learn,742,L3,learn,0.62,1.07384,0,1,0,0.51591,size,1
x106,learn,743,L1,learn,-0.38636,-0.10352,1,1,1,1.384465,size,1
x106,learn,744,L5,learn,1.07384,0.62,0,0,1,0.02866,size,1
x106,learn,745,L20,learn,0.10352,0.38636,1,1,1,1.297475,size,1
x106,learn,746,L16,learn,0,0.64,1,1,1,0.64835,size,1
x106,learn,747,L27,learn,1.301064,-1.301064,0,1,0,2.22968,size,1
x106,learn,748,L19,learn,-0.10352,-0.38636,1,0,0,1.230975,size,1
x106,learn,749,L25,learn,-1.07384,-0.62,0,1,0,1.076555,size,1
x106,learn,750,L31,learn,0.38636,-0.10352,1,0,0,0.524505,size,1
x106,learn,751,L30,learn,0,-1.84,0,0,1,0.77682,size,1
x106,learn,752,L13,learn,-0.62,-1.07384,0,0,1,1.049985,size,1
x106,learn,753,L10,learn,0,1.84,0,0,1,1.27948,size,1
x106,learn,754,L12,learn,0.452544,-0.452544,1,0,0,1.689655,size,1
x106,learn,755,L21,learn,-1.301064,-1.301064,0,1,0,1.562315,size,1
x106,learn,756,L18,learn,-0.38636,0.10352,1,1,1,0.57922,size,1
x106,learn,757,L28,learn,-0.64,0,1,1,1,1.08985,size,1
x106,learn,758,L4,learn,-0.452544,0.452544,1,1,1,0.368825,size,1
x106,learn,759,L23,learn,1.301064,1.301064,0,1,0,0.259265,size,1
x106,learn,760,L8,learn,1.84,0,0,0,1,1.091975,size,1
x106,learn,761,L32,learn,0.10352,-0.38636,1,0,0,0.32419,size,1
x106,learn,762,L17,learn,-0.452544,-0.452544,1,0,0,0.231215,size,1
x106,learn,763,L2,learn,0.452544,0.452544,1,1,1,0.574295,size,1
x106,learn,764,L29,learn,-1.84,0,0,0,1,0.999995,size,1
x106,learn,765,L15,learn,-1.301064,1.301064,0,0,1,0.57448,size,1
x106,learn,766,L11,learn,0.64,0,1,1,1,1.240005,size,1
x106,learn,767,L26,learn,-1.07384,0.62,0,0,1,0.633415,size,1
x106,learn,768,L22,learn,1.07384,-0.62,0,0,1,0.866185,size,1
x106,learn,769,L21,learn,-1.301064,-1.301064,0,1,0,0.986995,size,1
x106,learn,770,L27,learn,1.301064,-1.301064,0,0,1,0.50683,size,1
x106,learn,771,L32,learn,0.10352,-0.38636,1,0,0,0.545925,size,1
x106,learn,772,L25,learn,-1.07384,-0.62,0,0,1,0.60753,size,1
x106,learn,773,L30,learn,0,-1.84,0,0,1,1.435035,size,1
x106,learn,774,L31,learn,0.38636,-0.10352,1,0,0,0.49194,size,1
x106,learn,775,L8,learn,1.84,0,0,0,1,0.650235,size,1
x106,learn,776,L3,learn,0.62,1.07384,0,0,1,1.30674,size,1
x106,learn,777,L23,learn,1.301064,1.301064,0,0,1,0.917355,size,1
x106,learn,778,L9,learn,0,-0.64,1,0,0,0.82548,size,1
x106,learn,779,L14,learn,0.38636,0.10352,1,1,1,0.57492,size,1
x106,learn,780,L22,learn,1.07384,-0.62,0,0,1,0.51645,size,1
x106,learn,781,L18,learn,-0.38636,0.10352,1,0,0,0.48564,size,1
x106,learn,782,L5,learn,1.07384,0.62,0,0,1,0.526275,size,1
x106,learn,783,L29,learn,-1.84,0,0,0,1,0.9022,size,1
x106,learn,784,L1,learn,-0.38636,-0.10352,1,0,0,0.691115,size,1
x106,learn,785,L15,learn,-1.301064,1.301064,0,1,0,1.79044,size,1
x106,learn,786,L28,learn,-0.64,0,1,1,1,0.74074,size,1
x106,learn,787,L24,learn,-0.62,1.07384,0,0,1,0.37499,size,1
x106,learn,788,L13,learn,-0.62,-1.07384,0,0,1,1.824145,size,1
x106,learn,789,L16,learn,0,0.64,1,0,0,1.12554,size,1
x106,learn,790,L6,learn,0.62,-1.07384,0,0,1,0.560845,size,1
x106,learn,791,L17,learn,-0.452544,-0.452544,1,0,0,0.84285,size,1
x106,learn,792,L20,learn,0.10352,0.38636,1,1,1,0.44112,size,1
x106,learn,793,L12,learn,0.452544,-0.452544,1,0,0,0.89711,size,1
x106,learn,794,L4,learn,-0.452544,0.452544,1,0,0,0.433085,size,1
x106,learn,795,L10,learn,0,1.84,0,0,1,0.60779,size,1
x106,learn,796,L2,learn,0.452544,0.452544,1,0,0,1.348995,size,1
x106,learn,797,L26,learn,-1.07384,0.62,0,0,1,0.95698,size,1
x106,learn,798,L7,learn,-0.10352,0.38636,1,0,0,1.12662,size,1
x106,learn,799,L11,learn,0.64,0,1,0,0,2.50352,size,1
x106,learn,800,L19,learn,-0.10352,-0.38636,1,0,0,0.54078,size,1
x106,learn,801,L18,learn,-0.38636,0.10352,1,1,1,0.460045,size,1
x106,learn,802,L28,learn,-0.64,0,1,0,0,1.16267,size,1
x106,learn,803,L31,learn,0.38636,-0.10352,1,0,0,1.790595,size,1
x106,learn,804,L24,learn,-0.62,1.07384,0,0,1,0.607585,size,1
x106,learn,805,L7,learn,-0.10352,0.38636,1,1,1,0.62513,size,1
x106,learn,806,L8,learn,1.84,0,0,1,0,0.79096,size,1
x106,learn,807,L13,learn,-0.62,-1.07384,0,0,1,0.658245,size,1
x106,learn,808,L29,learn,-1.84,0,0,0,1,0.9826,size,1
x106,learn,809,L15,learn,-1.301064,1.301064,0,1,0,1.12362,size,1
x106,learn,810,L6,learn,0.62,-1.07384,0,1,0,0.62455,size,1
x106,learn,811,L23,learn,1.301064,1.301064,0,0,1,0.741155,size,1
x106,learn,812,L27,learn,1.301064,-1.301064,0,0,1,1.376675,size,1
x106,learn,813,L1,learn,-0.38636,-0.10352,1,0,0,0.7898,size,1
x106,learn,814,L22,learn,1.07384,-0.62,0,1,0,0.507495,size,1
x106,learn,815,L19,learn,-0.10352,-0.38636,1,0,0,1.05306,size,1
x106,learn,816,L10,learn,0,1.84,0,0,1,1.07353,size,1
x106,learn,817,L32,learn,0.10352,-0.38636,1,0,0,0.599085,size,1
x106,learn,818,L3,learn,0.62,1.07384,0,0,1,1.33402,size,1
x106,learn,819,L5,learn,1.07384,0.62,0,1,0,0.740835,size,1
x106,learn,820,L12,learn,0.452544,-0.452544,1,0,0,1.66031,size,1
x106,learn,821,L14,learn,0.38636,0.10352,1,0,0,1.95649,size,1
x106,learn,822,L4,learn,-0.452544,0.452544,1,1,1,2.539315,size,1
x106,learn,823,L17,learn,-0.452544,-0.452544,1,0,0,1.13992,size,1
x106,learn,824,L9,learn,0,-0.64,1,0,0,1.939375,size,1
x106,learn,825,L11,learn,0.64,0,1,0,0,2.47025,size,1
x106,learn,826,L26,learn,-1.07384,0.62,0,0,1,2.096085,size,1
x106,learn,827,L16,learn,0,0.64,1,0,0,2.38845,size,1
x106,learn,828,L20,learn,0.10352,0.38636,1,0,0,3.00414,size,1
x106,learn,829,L21,learn,-1.301064,-1.301064,0,0,1,1.019235,size,1
x106,learn,830,L25,learn,-1.07384,-0.62,0,0,1,0.627975,size,1
x106,learn,831,L2,learn,0.452544,0.452544,1,0,0,2.32172,size,1
x106,learn,832,L30,learn,0,-1.84,0,0,1,2.08036,size,1
x106,learn,833,L27,learn,1.301064,-1.301064,0,0,1,3.469765,size,1
x106,learn,834,L2,learn,0.452544,0.452544,1,0,0,1.884795,size,1
x106,learn,835,L1,learn,-0.38636,-0.10352,1,0,0,2.588015,size,1
x106,learn,836,L32,learn,0.10352,-0.38636,1,1,1,1.955145,size,1
x106,learn,837,L19,learn,-0.10352,-0.38636,1,1,1,1.21313,size,1
x106,learn,838,L3,learn,0.62,1.07384,0,1,0,1.23986,size,1
x106,learn,839,L30,learn,0,-1.84,0,0,1,0.690465,size,1
x106,learn,840,L23,learn,1.301064,1.301064,0,1,0,0.790585,size,1
x106,learn,841,L28,learn,-0.64,0,1,0,0,0.70296,size,1
x106,learn,842,L20,learn,0.10352,0.38636,1,1,1,0.729145,size,1
x106,learn,843,L31,learn,0.38636,-0.10352,1,1,1,0.83159,size,1
x106,learn,844,L6,learn,0.62,-1.07384,0,1,0,1.538,size,1
x106,learn,845,L25,learn,-1.07384,-0.62,0,0,1,2.7388,size,1
x106,learn,846,L4,learn,-0.452544,0.452544,1,1,1,3.054005,size,1
x106,learn,847,L15,learn,-1.301064,1.301064,0,0,1,1.115795,size,1
x106,learn,848,L12,learn,0.452544,-0.452544,1,1,1,1.010985,size,1
x106,learn,849,L22,learn,1.07384,-0.62,0,0,1,0.856525,size,1
x106,learn,850,L26,learn,-1.07384,0.62,0,1,0,0.982315,size,1
x106,learn,851,L8,learn,1.84,0,0,1,0,2.952245,size,1
x106,learn,852,L5,learn,1.07384,0.62,0,1,0,0.52264,size,1
x106,learn,853,L18,learn,-0.38636,0.10352,1,0,0,2.2558,size,1
x106,learn,854,L10,learn,0,1.84,0,0,1,2.76152,size,1
x106,learn,855,L11,learn,0.64,0,1,1,1,2.439475,size,1
x106,learn,856,L9,learn,0,-0.64,1,1,1,1.29576,size,1
x106,learn,857,L7,learn,-0.10352,0.38636,1,0,0,1.391225,size,1
x106,learn,858,L13,learn,-0.62,-1.07384,0,0,1,2.192,size,1
x106,learn,859,L14,learn,0.38636,0.10352,1,1,1,1.13955,size,1
x106,learn,860,L24,learn,-0.62,1.07384,0,0,1,0.8578,size,1
x106,learn,861,L29,learn,-1.84,0,0,0,1,0.503905,size,1
x106,learn,862,L16,learn,0,0.64,1,1,1,0.473925,size,1
x106,learn,863,L21,learn,-1.301064,-1.301064,0,0,1,0.34545,size,1
x106,learn,864,L17,learn,-0.452544,-0.452544,1,1,1,0.36432,size,1
x106,learn,865,L29,learn,-1.84,0,0,1,0,0.32445,size,1
x106,learn,866,L7,learn,-0.10352,0.38636,1,0,0,0.329235,size,1
x106,learn,867,L30,learn,0,-1.84,0,0,1,0.231785,size,1
x106,learn,868,L20,learn,0.10352,0.38636,1,1,1,0.32682,size,1
x106,learn,869,L31,learn,0.38636,-0.10352,1,1,1,2.39037,size,1
x106,learn,870,L2,learn,0.452544,0.452544,1,0,0,1.376445,size,1
x106,learn,871,L11,learn,0.64,0,1,1,1,1.344645,size,1
x106,learn,872,L5,learn,1.07384,0.62,0,0,1,0.97885,size,1
x106,learn,873,L19,learn,-0.10352,-0.38636,1,1,1,0.4422,size,1
x106,learn,874,L32,learn,0.10352,-0.38636,1,0,0,0.2266,size,1
x106,learn,875,L27,learn,1.301064,-1.301064,0,0,1,1.056985,size,1
x106,learn,876,L4,learn,-0.452544,0.452544,1,1,1,1.489485,size,1
x106,learn,877,L26,learn,-1.07384,0.62,0,0,1,1.87193,size,1
x106,learn,878,L14,learn,0.38636,0.10352,1,0,0,0.734705,size,1
x106,learn,879,L17,learn,-0.452544,-0.452544,1,0,0,0.366835,size,1
x106,learn,880,L9,learn,0,-0.64,1,0,0,2.140495,size,1
x106,learn,881,L22,learn,1.07384,-0.62,0,1,0,0.8253,size,1
x106,learn,882,L6,learn,0.62,-1.07384,0,0,1,5.18448,size,1
x106,learn,883,L3,learn,0.62,1.07384,0,1,0,3.26306,size,1
x106,learn,884,L15,learn,-1.301064,1.301064,0,1,0,1.08185,size,1
x106,learn,885,L24,learn,-0.62,1.07384,0,0,1,1.794195,size,1
x106,learn,886,L12,learn,0.452544,-0.452544,1,1,1,1.041835,size,1
x106,learn,887,L28,learn,-0.64,0,1,0,0,0.54126,size,1
x106,learn,888,L23,learn,1.301064,1.301064,0,1,0,0.687565,size,1
x106,learn,889,L8,learn,1.84,0,0,0,1,2.466685,size,1
x106,learn,890,L13,learn,-0.62,-1.07384,0,1,0,2.505815,size,1
x106,learn,891,L10,learn,0,1.84,0,0,1,0.474275,size,1
x106,learn,892,L16,learn,0,0.64,1,0,0,0.725495,size,1
x106,learn,893,L1,learn,-0.38636,-0.10352,1,1,1,2.1959,size,1
x106,learn,894,L18,learn,-0.38636,0.10352,1,0,0,0.8922,size,1
x106,learn,895,L21,learn,-1.301064,-1.301064,0,0,1,1.223575,size,1
x106,learn,896,L25,learn,-1.07384,-0.62,0,1,0,3.321455,size,1
x106,learn,897,L28,learn,-0.64,0,1,1,1,0.46175,size,1
x106,learn,898,L10,learn,0,1.84,0,0,1,0.75766,size,1
x106,learn,899,L13,learn,-0.62,-1.07384,0,0,1,0.50177,size,1
x106,learn,900,L7,learn,-0.10352,0.38636,1,1,1,0.61125,size,1
x106,learn,901,L32,learn,0.10352,-0.38636,1,0,0,0.673855,size,1
x106,learn,902,L25,learn,-1.07384,-0.62,0,0,1,1.855775,size,1
x106,learn,903,L22,learn,1.07384,-0.62,0,1,0,1.55725,size,1
x106,learn,904,L19,learn,-0.10352,-0.38636,1,1,1,1.029215,size,1
x106,learn,905,L2,learn,0.452544,0.452544,1,0,0,2.44607,size,1
x106,learn,906,L21,learn,-1.301064,-1.301064,0,0,1,5.143995,size,1
x106,learn,907,L6,learn,0.62,-1.07384,0,1,0,2.08739,size,1
x106,learn,908,L12,learn,0.452544,-0.452544,1,0,0,2.617765,size,1
x106,learn,909,L24,learn,-0.62,1.07384,0,0,1,2.62905,size,1
x106,learn,910,L29,learn,-1.84,0,0,1,0,0.382955,size,1
x106,learn,911,L18,learn,-0.38636,0.10352,1,1,1,0.649805,size,1
x106,learn,912,L3,learn,0.62,1.07384,0,0,1,1.248765,size,1
x106,learn,913,L8,learn,1.84,0,0,1,0,1.408635,size,1
x106,learn,914,L1,learn,-0.38636,-0.10352,1,0,0,1.16515,size,1
x106,learn,915,L5,learn,1.07384,0.62,0,0,1,0.300175,size,1
x106,learn,916,L31,learn,0.38636,-0.10352,1,1,1,0.34987,size,1
x106,learn,917,L20,learn,0.10352,0.38636,1,0,0,0.4496,size,1
x106,learn,918,L27,learn,1.301064,-1.301064,0,0,1,1.73067,size,1
x106,learn,919,L26,learn,-1.07384,0.62,0,1,0,1.06659,size,1
x106,learn,920,L23,learn,1.301064,1.301064,0,0,1,2.35944,size,1
x106,learn,921,L9,learn,0,-0.64,1,1,1,0.89838,size,1
x106,learn,922,L4,learn,-0.452544,0.452544,1,0,0,2.59553,size,1
x106,learn,923,L17,learn,-0.452544,-0.452544,1,1,1,2.63063,size,1
x106,learn,924,L30,learn,0,-1.84,0,0,1,0.778715,size,1
x106,learn,925,L15,learn,-1.301064,1.301064,0,1,0,1.613975,size,1
x106,learn,926,L11,learn,0.64,0,1,1,1,0.678945,size,1
x106,learn,927,L16,learn,0,0.64,1,0,0,1.207205,size,1
x106,learn,928,L14,learn,0.38636,0.10352,1,0,0,1.408895,size,1
x106,learn,929,L3,learn,0.62,1.07384,0,0,1,0.363135,size,1
x106,learn,930,L21,learn,-1.301064,-1.301064,0,1,0,0.828145,size,1
x106,learn,931,L13,learn,-0.62,-1.07384,0,1,0,1.358275,size,1
x106,learn,932,L14,learn,0.38636,0.10352,1,0,0,3.155745,size,1
x106,learn,933,L4,learn,-0.452544,0.452544,1,0,0,1.77266,size,1
x106,learn,934,L5,learn,1.07384,0.62,0,1,0,4.51822,size,1
x106,learn,935,L26,learn,-1.07384,0.62,0,1,0,0.524595,size,1
x106,learn,936,L8,learn,1.84,0,0,1,0,3.721355,size,1
x106,learn,937,L12,learn,0.452544,-0.452544,1,0,0,0.42202,size,1
x106,learn,938,L30,learn,0,-1.84,0,1,0,3.12208,size,1
x106,learn,939,L15,learn,-1.301064,1.301064,0,0,1,0.99906,size,1
x106,learn,940,L10,learn,0,1.84,0,0,1,5.04562,size,1
